vyanjan,frequency
क,0.11538461538461539
ख,0.0
ग,0.0
घ,0.0
ङ,0.0
च,0.0
छ,0.0
ज,0.01282051282051282
झ,0.0
ञ,0.0
ट,0.11538461538461539
ठ,0.0
ड,0.02564102564102564
ढ,0.0
ण,0.0
त,0.08974358974358974
थ,0.0
द,0.01282051282051282
ध,0.0
न,0.038461538461538464
प,0.0
फ,0.0
ब,0.01282051282051282
भ,0.0
म,0.0
य,0.0
र,0.28205128205128205
ल,0.16666666666666666
व,0.0
श,0.0
ष,0.0
स,0.1282051282051282
ह,0.0
