vyanjan,frequency
क,0.08333333333333333
ख,0.0
ग,0.0
घ,0.0
ङ,0.0
च,0.0
छ,0.0
ज,0.0
झ,0.0
ञ,0.0
ट,0.0
ठ,0.0
ड,0.0
ढ,0.0
ण,0.0
त,0.027777777777777776
थ,0.0
द,0.75
ध,0.0
न,0.0
प,0.0
फ,0.0
ब,0.0
भ,0.0
म,0.05555555555555555
य,0.027777777777777776
र,0.0
ल,0.0
व,0.05555555555555555
श,0.0
ष,0.0
स,0.0
ह,0.0
